SalesOrderNumber	OrderDate	ResellerKey	EmployeeKey	SalesTerritoryKey
SO44781	Sunday, December 24, 2017	674	282	4
SO45328	Wednesday, February 21, 2018	385	282	4
SO45566	Friday, March 23, 2018	330	282	4
SO46041	Wednesday, May 9, 2018	259	282	4
SO46048	Saturday, May 12, 2018	384	282	4
SO46375	Saturday, June 23, 2018	330	282	4
SO46954	Tuesday, August 7, 2018	150	282	4
SO47371	Friday, September 7, 2018	349	282	4
SO47405	Friday, September 14, 2018	609	282	4
SO47408	Saturday, September 15, 2018	168	282	4
SO47431	Thursday, September 20, 2018	25	282	4
SO47437	Sunday, September 23, 2018	330	282	4
SO48047	Sunday, November 18, 2018	493	282	4
SO48344	Tuesday, December 18, 2018	168	282	4
SO49083	Saturday, February 9, 2019	150	282	4
SO49522	Monday, March 25, 2019	151	282	4
SO49535	Friday, March 29, 2019	330	282	4
SO49824	Monday, April 1, 2019	510	282	4
SO50257	Friday, May 17, 2019	493	282	4
SO51082	Monday, July 1, 2019	421	282	4
SO51798	Monday, August 19, 2019	610	282	4
SO53491	Sunday, September 8, 2019	276	282	4
SO53515	Thursday, September 12, 2019	609	282	4
SO53589	Tuesday, September 24, 2019	25	282	4
SO53596	Thursday, September 26, 2019	6	282	4
SO57033	Tuesday, November 5, 2019	610	282	4
SO58942	Saturday, December 7, 2019	276	282	4
SO59017	Thursday, December 19, 2019	25	282	4
SO59034	Saturday, December 21, 2019	151	282	4
SO59046	Tuesday, December 24, 2019	609	282	4
SO61178	Friday, January 3, 2020	510	282	4
SO63150	Friday, February 7, 2020	610	282	4
SO63275	Wednesday, February 26, 2020	492	282	4
SO65193	Sunday, March 8, 2020	276	282	4
SO65279	Tuesday, March 24, 2020	25	282	4
SO65299	Friday, March 27, 2020	151	282	4
SO67301	Wednesday, April 15, 2020	421	282	4
SO67336	Monday, April 27, 2020	241	282	4
SO69441	Saturday, May 9, 2020	97	282	4
SO43663	Monday, July 3, 2017	510	282	4
SO44281	Sunday, October 1, 2017	510	282	4
SO44548	Tuesday, November 21, 2017	528	282	4
SO45040	Monday, January 1, 2018	510	282	4
SO45073	Tuesday, January 30, 2018	456	282	4
SO46336	Wednesday, June 6, 2018	96	282	4
SO47661	Tuesday, October 2, 2018	510	282	4
SO48366	Monday, December 24, 2018	674	282	4
SO49079	Friday, February 8, 2019	625	282	4
SO50254	Thursday, May 16, 2019	625	282	4
SO50737	Monday, June 24, 2019	674	282	4
SO45559	Monday, March 19, 2018	674	282	4
SO48027	Thursday, November 15, 2018	492	282	4
SO48286	Saturday, December 1, 2018	277	282	4
SO48376	Wednesday, December 26, 2018	330	282	4
SO49063	Wednesday, February 6, 2019	492	282	4
SO50238	Monday, May 13, 2019	492	282	4
SO50658	Saturday, June 1, 2019	277	282	4
SO63271	Tuesday, February 25, 2020	313	282	4
SO65285	Wednesday, March 25, 2020	674	282	4
SO61268	Friday, January 31, 2020	275	287	4
SO67307	Friday, April 17, 2020	383	287	4
SO55319	Monday, October 28, 2019	94	281	4
SO69512	Thursday, May 21, 2020	399	281	4
SO48358	Friday, December 21, 2018	489	283	4
SO43674	Wednesday, July 12, 2017	83	288	6
SO46023	Tuesday, May 1, 2018	390	284	6
SO50251	Wednesday, May 15, 2019	661	284	6
SO63141	Wednesday, February 5, 2020	12	284	6
SO65162	Tuesday, March 3, 2020	613	284	6
SO49102	Wednesday, February 13, 2019	208	291	6
SO58949	Monday, December 9, 2019	586	291	6
SO58973	Friday, December 13, 2019	460	291	6
SO63169	Monday, February 10, 2020	280	291	6
SO63207	Monday, February 17, 2020	677	291	6
SO65284	Wednesday, March 25, 2020	262	291	6
SO46618	Saturday, July 7, 2018	253	286	1
SO65212	Wednesday, March 11, 2020	128	289	1
SO48743	Thursday, January 10, 2019	673	282	1
SO49875	Tuesday, April 23, 2019	673	282	1
SO49163	Thursday, February 28, 2019	401	287	1
SO51846	Tuesday, August 27, 2019	669	272	1
SO51087	Tuesday, July 2, 2019	429	296	9
SO53532	Sunday, September 15, 2019	51	296	9
SO48088	Thursday, November 29, 2018	683	288	10
SO50194	Thursday, May 2, 2019	124	288	10
SO50730	Sunday, June 23, 2019	665	288	10
SO69470	Thursday, May 14, 2020	124	288	10
SO50220	Wednesday, May 8, 2019	301	292	7
SO63284	Thursday, February 27, 2020	85	292	7
SO47987	Monday, November 5, 2018	198	281	3
SO49880	Thursday, April 25, 2019	274	281	3
SO50255	Thursday, May 16, 2019	58	281	3
SO50256	Thursday, May 16, 2019	237	281	3
SO50731	Sunday, June 23, 2019	543	281	3
SO50734	Sunday, June 23, 2019	544	281	3
SO63205	Monday, February 17, 2020	310	281	3
SO69492	Monday, May 18, 2020	606	281	3
SO48011	Monday, November 12, 2018	89	281	2
SO48377	Thursday, December 27, 2018	690	281	2
SO44553	Friday, November 24, 2017	63	285	5
SO45551	Thursday, March 15, 2018	525	285	5
SO47717	Friday, October 26, 2018	387	285	5
SO49096	Tuesday, February 12, 2019	207	285	5
SO49845	Thursday, April 11, 2019	423	285	5
SO57107	Saturday, November 16, 2019	80	285	5
SO63151	Friday, February 7, 2020	207	285	5
SO65288	Thursday, March 26, 2020	44	285	5
SO46989	Wednesday, August 15, 2018	22	283	3
SO47702	Sunday, October 21, 2018	183	283	3
SO47707	Tuesday, October 23, 2018	274	283	3
SO48003	Saturday, November 10, 2018	310	283	3
SO48372	Tuesday, December 25, 2018	111	283	3
SO51862	Friday, August 30, 2019	323	283	3
SO50264	Monday, May 20, 2019	36	283	2
SO55329	Thursday, October 31, 2019	305	283	2
SO51725	Wednesday, August 7, 2019	107	283	2
SO51175	Wednesday, July 31, 2019	603	285	5
SO67303	Thursday, April 16, 2020	117	285	5
SO46983	Monday, August 13, 2018	301	292	7
SO53450	Sunday, September 1, 2019	304	288	10
SO69497	Tuesday, May 19, 2020	574	288	10
SO69555	Saturday, May 30, 2020	659	288	10
SO55321	Monday, October 28, 2019	392	295	8
SO47418	Tuesday, September 18, 2018	489	283	4
SO43885	Tuesday, August 22, 2017	492	282	4
SO47433	Thursday, September 20, 2018	474	282	4
SO47672	Thursday, October 4, 2018	200	289	1
SO65316	Sunday, March 29, 2020	470	289	1
SO47695	Wednesday, October 17, 2018	325	286	1
SO48019	Wednesday, November 14, 2018	350	285	5
SO44785	Monday, December 25, 2017	111	283	3
SO55273	Monday, October 14, 2019	325	293	1
SO67300	Wednesday, April 15, 2020	380	289	1
SO69453	Monday, May 11, 2020	492	282	4
SO55290	Friday, October 18, 2019	383	287	4
SO61205	Sunday, January 12, 2020	440	285	5
